date,index_name,close,source
2022-08-02,Electronics,682.31,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220802&type=IND
2022-08-02,Financials,1532.32,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220802&type=IND
2022-08-02,Shipping,201.22,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220802&type=IND
2022-08-02,TAIEX,14747.23,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-03,Construction,343.99,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220803&type=IND
2022-08-03,Electronics,687.67,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220803&type=IND
2022-08-03,Financials,1529.38,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220803&type=IND
2022-08-03,Shipping,199.55,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220803&type=IND
2022-08-03,TAIEX,14777.02,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-04,Construction,342.43,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220804&type=IND
2022-08-04,Electronics,685.65,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220804&type=IND
2022-08-04,Financials,1523.48,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220804&type=IND
2022-08-04,Shipping,199.62,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220804&type=IND
2022-08-04,TAIEX,14702.2,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-05,Construction,346.38,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220805&type=IND
2022-08-05,Electronics,703.03,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220805&type=IND
2022-08-05,Financials,1549.16,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220805&type=IND
2022-08-05,Shipping,206.9,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220805&type=IND
2022-08-05,TAIEX,15036.04,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-08,Construction,345.27,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220808&type=IND
2022-08-08,Electronics,701.07,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220808&type=IND
2022-08-08,Financials,1559.09,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220808&type=IND
2022-08-08,Shipping,208.05,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220808&type=IND
2022-08-08,TAIEX,15020.41,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-09,Construction,348.38,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220809&type=IND
2022-08-09,Electronics,700.6,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220809&type=IND
2022-08-09,Financials,1574.13,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220809&type=IND
2022-08-09,Shipping,210.88,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220809&type=IND
2022-08-09,TAIEX,15050.28,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-08-10,Construction,349.78,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220810&type=IND
2022-08-10,Electronics,691.97,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220810&type=IND
2022-08-10,Financials,1583.75,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220810&type=IND
2022-08-10,Shipping,208.01,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220810&type=IND
2022-08-10,TAIEX,14939.02,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220801
2022-09-21,Construction,352.73,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220921&type=IND
2022-09-21,Electronics,662.73,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220921&type=IND
2022-09-21,Financials,1533.21,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220921&type=IND
2022-09-21,Shipping,174.33,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220921&type=IND
2022-09-21,TAIEX,14424.52,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-22,Construction,350.06,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND
2022-09-22,Electronics,656.45,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND
2022-09-22,Financials,1516.71,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND
2022-09-22,Shipping,167.99,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND
2022-09-22,TAIEX,14284.63,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-23,Construction,349.69,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220923&type=IND
2022-09-23,Electronics,645.37,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220923&type=IND
2022-09-23,Financials,1520.21,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220923&type=IND
2022-09-23,Shipping,167.66,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220923&type=IND
2022-09-23,TAIEX,14118.38,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-26,Construction,339.5,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220926&type=IND
2022-09-26,Electronics,629.73,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220926&type=IND
2022-09-26,Financials,1495.55,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220926&type=IND
2022-09-26,Shipping,157.35,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220926&type=IND
2022-09-26,TAIEX,13778.19,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-27,Construction,340.15,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220927&type=IND
2022-09-27,Electronics,633.14,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220927&type=IND
2022-09-27,Financials,1483.14,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220927&type=IND
2022-09-27,Shipping,160.28,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220927&type=IND
2022-09-27,TAIEX,13826.59,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-28,Construction,332.14,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220928&type=IND
2022-09-28,Electronics,615.71,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220928&type=IND
2022-09-28,Financials,1457.27,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220928&type=IND
2022-09-28,Shipping,149.94,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220928&type=IND
2022-09-28,TAIEX,13466.07,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-29,Construction,336.24,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220929&type=IND
2022-09-29,Electronics,615.78,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220929&type=IND
2022-09-29,Financials,1465.45,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220929&type=IND
2022-09-29,Shipping,151.72,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220929&type=IND
2022-09-29,TAIEX,13534.26,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-09-30,Construction,338.46,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220930&type=IND
2022-09-30,Electronics,608.58,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220930&type=IND
2022-09-30,Financials,1452.73,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220930&type=IND
2022-09-30,Shipping,152.75,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220930&type=IND
2022-09-30,TAIEX,13424.58,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
2022-10-03,Construction,336.95,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221003&type=IND
2022-10-03,Electronics,602.21,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221003&type=IND
2022-10-03,Financials,1430.24,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221003&type=IND
2022-10-03,Shipping,155.92,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221003&type=IND
2022-10-03,TAIEX,13300.48,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221001
2022-10-04,Construction,339.16,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221004&type=IND
2022-10-04,Electronics,618.74,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221004&type=IND
2022-10-04,Financials,1439.19,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221004&type=IND
2022-10-04,Shipping,157.72,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221004&type=IND
2022-10-04,TAIEX,13576.52,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221001
2022-10-05,Construction,340,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221005&type=IND
2022-10-05,Electronics,634.18,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221005&type=IND
2022-10-05,Financials,1452.24,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221005&type=IND
2022-10-05,Shipping,159.83,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221005&type=IND
2022-10-05,TAIEX,13801.43,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221001
2022-11-02,Construction,333.22,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221102&type=IND
2022-11-02,Electronics,594.43,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221102&type=IND
2022-11-02,Financials,1415.73,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221102&type=IND
2022-11-02,Shipping,143.18,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221102&type=IND
2022-11-02,TAIEX,13100.17,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-03,Construction,332.22,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND
2022-11-03,Electronics,587.57,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND
2022-11-03,Financials,1408.16,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND
2022-11-03,Shipping,142.23,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND
2022-11-03,TAIEX,12986.6,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-04,Construction,334.48,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221104&type=IND
2022-11-04,Electronics,587.69,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221104&type=IND
2022-11-04,Financials,1421.54,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221104&type=IND
2022-11-04,Shipping,146.52,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221104&type=IND
2022-11-04,TAIEX,13026.71,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-07,Construction,334.07,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221107&type=IND
2022-11-07,Electronics,596.9,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221107&type=IND
2022-11-07,Financials,1440.86,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221107&type=IND
2022-11-07,Shipping,149.32,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221107&type=IND
2022-11-07,TAIEX,13223.73,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-08,Construction,334.52,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221108&type=IND
2022-11-08,Electronics,603.92,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221108&type=IND
2022-11-08,Financials,1448.85,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221108&type=IND
2022-11-08,Shipping,151.92,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221108&type=IND
2022-11-08,TAIEX,13347.76,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-09,Construction,337.29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221109&type=IND
2022-11-09,Electronics,623.52,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221109&type=IND
2022-11-09,Financials,1457.07,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221109&type=IND
2022-11-09,Shipping,153.34,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221109&type=IND
2022-11-09,TAIEX,13638.81,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-10,Construction,337.78,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221110&type=IND
2022-11-10,Electronics,615.4,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221110&type=IND
2022-11-10,Financials,1443.87,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221110&type=IND
2022-11-10,Shipping,154.15,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221110&type=IND
2022-11-10,TAIEX,13503.76,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-11,Construction,338.75,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221111&type=IND
2022-11-11,Electronics,645.75,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221111&type=IND
2022-11-11,Financials,1492.98,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221111&type=IND
2022-11-11,Shipping,154.44,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221111&type=IND
2022-11-11,TAIEX,14007.56,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-14,Construction,342.44,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221114&type=IND
2022-11-14,Electronics,651.33,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221114&type=IND
2022-11-14,Financials,1499.24,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221114&type=IND
2022-11-14,Shipping,157.65,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221114&type=IND
2022-11-14,TAIEX,14174.9,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-15,Construction,342.06,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221115&type=IND
2022-11-15,Electronics,677.87,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221115&type=IND
2022-11-15,Financials,1507.43,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221115&type=IND
2022-11-15,Shipping,157.34,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221115&type=IND
2022-11-15,TAIEX,14546.31,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-11-16,Construction,339.45,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221116&type=IND
2022-11-16,Electronics,682.66,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221116&type=IND
2022-11-16,Financials,1490.02,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221116&type=IND
2022-11-16,Shipping,156.61,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221116&type=IND
2022-11-16,TAIEX,14537.35,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
2022-12-14,Construction,350.38,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221214&type=IND
2022-12-14,Electronics,684.45,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221214&type=IND
2022-12-14,Financials,1527.82,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221214&type=IND
2022-12-14,Shipping,157.77,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221214&type=IND
2022-12-14,TAIEX,14739.36,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-15,Construction,348.58,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND
2022-12-15,Electronics,682.84,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND
2022-12-15,Financials,1523.94,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND
2022-12-15,Shipping,161.66,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND
2022-12-15,TAIEX,14734.13,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-16,Construction,345.25,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221216&type=IND
2022-12-16,Electronics,671.15,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221216&type=IND
2022-12-16,Financials,1506.38,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221216&type=IND
2022-12-16,Shipping,166.33,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221216&type=IND
2022-12-16,TAIEX,14528.55,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-19,Construction,346.04,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221219&type=IND
2022-12-19,Electronics,666.51,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221219&type=IND
2022-12-19,Financials,1505.59,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221219&type=IND
2022-12-19,Shipping,163,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221219&type=IND
2022-12-19,TAIEX,14433.32,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-20,Construction,342.63,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221220&type=IND
2022-12-20,Electronics,652.32,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221220&type=IND
2022-12-20,Financials,1493.48,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221220&type=IND
2022-12-20,Shipping,160.86,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221220&type=IND
2022-12-20,TAIEX,14170.03,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-21,Construction,344.25,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221221&type=IND
2022-12-21,Electronics,653.71,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221221&type=IND
2022-12-21,Financials,1490.18,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221221&type=IND
2022-12-21,Shipping,165.35,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221221&type=IND
2022-12-21,TAIEX,14234.4,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-22,Construction,347.6,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221222&type=IND
2022-12-22,Electronics,663.1,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221222&type=IND
2022-12-22,Financials,1507.88,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221222&type=IND
2022-12-22,Shipping,172.54,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221222&type=IND
2022-12-22,TAIEX,14442.94,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-23,Construction,346.07,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221223&type=IND
2022-12-23,Electronics,652.59,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221223&type=IND
2022-12-23,Financials,1499.65,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221223&type=IND
2022-12-23,Shipping,170,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221223&type=IND
2022-12-23,TAIEX,14271.63,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-26,Construction,346.07,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221226&type=IND
2022-12-26,Electronics,652.96,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221226&type=IND
2022-12-26,Financials,1503.32,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221226&type=IND
2022-12-26,Shipping,166.21,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221226&type=IND
2022-12-26,TAIEX,14285.13,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-27,Construction,347.79,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221227&type=IND
2022-12-27,Electronics,654.82,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221227&type=IND
2022-12-27,Financials,1508.1,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221227&type=IND
2022-12-27,Shipping,166.49,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221227&type=IND
2022-12-27,TAIEX,14328.43,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2022-12-28,Construction,346.63,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221228&type=IND
2022-12-28,Electronics,645.67,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221228&type=IND
2022-12-28,Financials,1497.47,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221228&type=IND
2022-12-28,Shipping,163.54,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221228&type=IND
2022-12-28,TAIEX,14173.1,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
2023-02-01,Construction,353.66,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230201&type=IND
2023-02-01,Electronics,722.99,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230201&type=IND
2023-02-01,Financials,1558.79,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230201&type=IND
2023-02-01,Shipping,162.13,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230201&type=IND
2023-02-01,TAIEX,15420.13,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-02,Construction,354.78,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230202&type=IND
2023-02-02,Electronics,735.6,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230202&type=IND
2023-02-02,Financials,1564.19,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230202&type=IND
2023-02-02,Shipping,164.06,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230202&type=IND
2023-02-02,TAIEX,15595.16,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-03,Construction,356.19,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230203&type=IND
2023-02-03,Electronics,737.34,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230203&type=IND
2023-02-03,Financials,1558.2,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230203&type=IND
2023-02-03,Shipping,164.53,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230203&type=IND
2023-02-03,TAIEX,15602.66,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-06,Construction,357.36,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230206&type=IND
2023-02-06,Electronics,723.79,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230206&type=IND
2023-02-06,Financials,1546.02,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230206&type=IND
2023-02-06,Shipping,161.04,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230206&type=IND
2023-02-06,TAIEX,15392.82,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-07,Construction,358.29,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230207&type=IND
2023-02-07,Electronics,722.7,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230207&type=IND
2023-02-07,Financials,1548.67,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230207&type=IND
2023-02-07,Shipping,161.25,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230207&type=IND
2023-02-07,TAIEX,15400.91,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-08,Construction,359.59,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230208&type=IND
2023-02-08,Electronics,738.92,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230208&type=IND
2023-02-08,Financials,1547.12,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230208&type=IND
2023-02-08,Shipping,161.57,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230208&type=IND
2023-02-08,TAIEX,15618.17,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-09,Construction,358.44,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230209&type=IND
2023-02-09,Electronics,738.31,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230209&type=IND
2023-02-09,Financials,1545.34,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230209&type=IND
2023-02-09,Shipping,161.09,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230209&type=IND
2023-02-09,TAIEX,15598.71,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-10,Construction,358.01,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230210&type=IND
2023-02-10,Electronics,738.87,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230210&type=IND
2023-02-10,Financials,1549.48,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230210&type=IND
2023-02-10,Shipping,158.59,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230210&type=IND
2023-02-10,TAIEX,15586.65,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20230201
2023-02-13,Construction,357.56,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230213&type=IND
2023-02-13,Electronics,734.48,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230213&type=IND
2023-02-13,Financials,1563.09,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20230213&type=IND
